peak_chr,peak_start,peak_end,peak_width,peak_strand,peak_id,peak_annotation,gene_chr,gene_start,gene_end,gene_length,gene_strand,ncbi_id,transcript_id,dist_to_tss,gene_id,gene_symbol,peak_annotation_general,gene_type,logFC,FDR
chr1,109732001,109740000,8000,*,chr1_109732001_109740000,Promoter (<=1kb),1,109736975,109738143,1169,2,2947,ENST00000476321,0,ENSG00000134202,GSTM3,Promoter (<=1kb),protein_coding,0.16657789580932,0.870910937095296
chr1,109748501,109754500,6000,*,chr1_109748501_109754500,Promoter (<=1kb),1,109750356,109751546,1191,2,79574,ENST00000498743,0,ENSG00000198758,EPS8L3,Promoter (<=1kb),protein_coding,0.357551592674591,0.779946801385433
chr1,109905001,109915000,10000,*,chr1_109905001_109915000,Promoter (<=1kb),1,109910242,109921880,11639,1,1435,ENST00000527192,0,ENSG00000184371,CSF1,Promoter (<=1kb),protein_coding,-0.0120771824747265,0.991739026143466
chr1,110071001,110073500,2500,*,chr1_110071001_110073500,Promoter (<=1kb),1,110059870,110070672,10803,2,257,ENST00000647563,-329,ENSG00000156150,ALX3,Promoter (<=1kb),protein_coding,-0.426487956572562,0.192971959808848
chr1,110107001,110117500,10500,*,chr1_110107001_110117500,Promoter (<=1kb),1,110112443,110113947,1505,1,164153,ENST00000334179,0,ENSG00000186150,UBL4B,Promoter (<=1kb),protein_coding,0.333266193207296,0.405968744280092
chr1,110133501,110150500,17000,*,chr1_110133501_110150500,Promoter (<=1kb),1,110150494,110202202,51709,1,388662,ENST00000331565,0,ENSG00000197106,SLC6A17,Promoter (<=1kb),protein_coding,-0.51448830229343,0.245143451876111
chr1,110440001,110455500,15500,*,chr1_110440001_110455500,Promoter (<=1kb),1,110451149,110457358,6210,1,84432,ENST00000271331,0,ENSG00000143125,PROK1,Promoter (<=1kb),protein_coding,0.0100662396997863,0.994239177421787
chr1,110515501,110615000,99500,*,chr1_110515501_110615000,Promoter (<=1kb),1,110519837,110606354,86518,2,3737,ENST00000640680,0,ENSG00000177301,KCNA2,Promoter (<=1kb),protein_coding,-0.937826320482603,0.0808289815538246
chr1,111207001,111210000,3000,*,chr1_111207001_111210000,Promoter (2-3kb),1,111197919,111204535,6617,2,79961,ENST00000473822,-2466,ENSG00000162777,DENND2D,Promoter (2-3kb),protein_coding,-0.423713984892479,0.466250195724521
chr1,111234001,111237500,3500,*,chr1_111234001_111237500,Promoter (<=1kb),1,111235016,111243440,8425,1,1117,ENST00000497220,0,ENSG00000064886,CHI3L2,Promoter (<=1kb),protein_coding,0.406606494732817,0.351213454562795
chr1,111287501,111290000,2500,*,chr1_111287501_111290000,Promoter (<=1kb),1,111290851,111320563,29713,1,27159,ENST00000369740,-851,ENSG00000134216,CHIA,Promoter (<=1kb),protein_coding,-0.339269804219446,0.316062365611425
chr1,111483001,111489000,6000,*,chr1_111483001_111489000,Promoter (<=1kb),1,111485315,111488824,3510,2,57413,ENST00000472933,0,ENSG00000121933,TMIGD3,Promoter (<=1kb),protein_coding,-0.389910476449156,0.444840771598323
chr1,111490501,111505000,14500,*,chr1_111490501_111505000,Promoter (<=1kb),1,111499429,111503633,4205,2,140,ENST00000241356,0,ENSG00000282608,ADORA3,Promoter (<=1kb),protein_coding,-0.385140700464808,0.57689618867874
chr1,111748501,111753000,4500,*,chr1_111748501_111753000,Promoter (1-2kb),1,111754832,111768990,14159,1,11218,ENST00000679724,-1832,ENSG00000064703,DDX20,Promoter (1-2kb),protein_coding,-0.373804678787234,0.626220388821116
chr1,112501001,112512500,11500,*,chr1_112501001_112512500,Promoter (<=1kb),1,112508965,112530165,21201,1,7482,ENST00000369684,0,ENSG00000134245,WNT2B,Promoter (<=1kb),protein_coding,1.86299599089628,1.56989859422359e-9
chr1,112719001,112721500,2500,*,chr1_112719001_112721500,Promoter (<=1kb),1,112720419,112727235,6817,1,284467,ENST00000369630,0,ENSG00000184599,TAFA3,Promoter (<=1kb),protein_coding,-0.364405410755096,0.477766861617004
chr1,114125001,114168500,43500,*,chr1_114125001_114168500,Promoter (<=1kb),1,114089291,114153868,64578,2,148281,ENST00000610121,0,ENSG00000134207,SYT6,Promoter (<=1kb),protein_coding,1.12872245040927,0.0026582216632149
chr1,115055501,115059000,3500,*,chr1_115055501_115059000,Promoter (<=1kb),1,115050445,115058425,7981,2,10100,ENST00000491992,0,ENSG00000134198,TSPAN2,Promoter (<=1kb),protein_coding,0.031232688735315,0.9672089531721
chr1,115311501,115346500,35000,*,chr1_115311501_115346500,Promoter (<=1kb),1,115285904,115338256,52353,2,4803,ENST00000676038,0,ENSG00000134259,NGF,Promoter (<=1kb),protein_coding,1.28679528255,1.088055087063e-4
chr1,115839501,115843000,3500,*,chr1_115839501_115843000,Promoter (<=1kb),1,115836377,115841126,4750,2,4808,ENST00000320238,0,ENSG00000177551,NHLH2,Promoter (<=1kb),protein_coding,-0.844229542363784,0.0191105441620712
chr1,116369501,116371500,2000,*,chr1_116369501_116371500,Promoter (1-2kb),1,116372668,116388155,15488,1,476,ENST00000418797,-1168,ENSG00000163399,ATP1A1,Promoter (1-2kb),protein_coding,0.488339132331153,0.131603042656272
chr1,116665501,116667500,2000,*,chr1_116665501_116667500,Promoter (<=1kb),1,116577220,116666431,89212,2,3321,ENST00000318837,0,ENSG00000143061,IGSF3,Promoter (<=1kb),protein_coding,-0.189005195685815,0.622943246404517
chr1,118905501,118955000,49500,*,chr1_118905501_118955000,Promoter (<=1kb),1,118883047,118914125,31079,2,6913,ENST00000449873,0,ENSG00000092607,TBX15,Promoter (<=1kb),protein_coding,-2.11570010866529,1.24719730244845e-12
chr1,119391001,119394500,3500,*,chr1_119391001_119394500,Promoter (<=1kb),1,119392439,119394114,1676,1,51179,ENST00000482991,0,ENSG00000116882,HAO2,Promoter (<=1kb),protein_coding,-0.483074638757047,0.381431010701721
chr1,119648501,119662000,13500,*,chr1_119648501_119662000,Promoter (<=1kb),1,119659798,119734676,74879,1,26227,ENST00000493622,0,ENSG00000092621,PHGDH,Promoter (<=1kb),protein_coding,0.247868145556003,0.81762501858501
chr1,119764501,119772500,8000,*,chr1_119764501_119772500,Promoter (<=1kb),1,119748002,119768905,20904,2,3158,ENST00000369406,0,ENSG00000134240,HMGCS2,Promoter (<=1kb),protein_coding,0.0223076950811779,0.977930952689358
chr1,119801501,119809500,8000,*,chr1_119801501_119809500,Promoter (<=1kb),1,119794413,119808805,14393,2,83998,ENST00000530654,0,ENSG00000134193,REG4,Promoter (<=1kb),protein_coding,-8.7767915411675e-4,0.999806887478248
chr1,119895001,119899500,4500,*,chr1_119895001_119899500,Promoter (<=1kb),1,119893533,119896515,2983,2,11085,ENST00000369400,0,ENSG00000134249,ADAM30,Promoter (<=1kb),protein_coding,0.105202689257108,0.923245585649041
chr1,145993501,145998500,5000,*,chr1_145993501_145998500,Promoter (<=1kb),1,145992435,145996579,4145,2,10628,ENST00000582401,0,ENSG00000265972,TXNIP,Promoter (<=1kb),protein_coding,-0.343954125001496,0.722403760959076
chr1,146017501,146022000,4500,*,chr1_146017501_146022000,Promoter (<=1kb),1,146017468,146021734,4267,2,148738,ENST00000475797,0,ENSG00000168509,HJV,Promoter (<=1kb),protein_coding,0.0117492040567039,0.992592469628504
chr1,147758501,147763000,4500,*,chr1_147758501_147763000,Promoter (<=1kb),1,147756199,147760602,4404,2,2702,ENST00000579774,0,ENSG00000265107,GJA5,Promoter (<=1kb),protein_coding,-0.0615134080414592,0.907639527388261
chr1,150148001,150152500,4500,*,chr1_150148001_150152500,Promoter (<=1kb),1,150149183,150159630,10448,1,51177,ENST00000369126,0,ENSG00000023902,PLEKHO1,Promoter (<=1kb),protein_coding,1.39127544044126,1.82704101810776e-6
chr1,150256501,150259500,3000,*,chr1_150256501_150259500,Promoter (<=1kb),1,150257251,150265049,7799,1,23632,ENST00000647854,0,ENSG00000118298,CA14,Promoter (<=1kb),protein_coding,-0.352097160264842,0.281560769653408
chr1,151000501,151003500,3000,*,chr1_151000501_151003500,Promoter (2-3kb),1,150997361,150998170,810,2,55793,ENST00000497067,-2331,ENSG00000143409,MINDY1,Promoter (2-3kb),protein_coding,0.331415206354915,0.447031285974076
chr1,151709001,151724500,15500,*,chr1_151709001_151724500,Promoter (<=1kb),1,151700058,151716803,16746,2,11189,ENST00000290583,0,ENSG00000159409,CELF3,Promoter (<=1kb),protein_coding,-0.554769983923123,0.369845261308449
chr1,151726001,151730500,4500,*,chr1_151726001_151730500,Promoter (<=1kb),1,151728371,151729524,1154,1,284485,ENST00000451222,0,ENSG00000178796,RIIAD1,Promoter (<=1kb),protein_coding,-0.50235659193445,0.171546850927209
chr1,151783001,151787000,4000,*,chr1_151783001_151787000,Promoter (<=1kb),1,151778633,151783049,4417,2,11022,ENST00000484421,0,ENSG00000182134,TDRKH,Promoter (<=1kb),protein_coding,-1.37863213358994,3.55431971008692e-6
chr1,151794501,151817000,22500,*,chr1_151794501_151817000,Promoter (<=1kb),1,151800264,151805419,5156,2,339398,ENST00000368820,0,ENSG00000213171,LINGO4,Promoter (<=1kb),protein_coding,-0.347132603580986,0.476611549097353
chr1,151843501,151855000,11500,*,chr1_151843501_151855000,Promoter (<=1kb),1,151847101,151853712,6612,2,284486,ENST00000368817,0,ENSG00000196407,THEM5,Promoter (<=1kb),protein_coding,-0.00310431481325157,0.998955427394092
chr1,152038001,152044000,6000,*,chr1_152038001_152044000,Promoter (<=1kb),1,152032506,152037004,4499,2,6282,ENST00000271638,-997,ENSG00000163191,S100A11,Promoter (<=1kb),protein_coding,-0.0439834159879589,0.939846668922907
chr1,152083501,152091500,8000,*,chr1_152083501_152091500,Promoter (<=1kb),1,152084141,152089064,4924,2,126637,ENST00000368806,0,ENSG00000182898,TCHHL1,Promoter (<=1kb),protein_coding,-0.60662414367927,0.421482633722073
chr1,152103001,152143000,40000,*,chr1_152103001_152143000,Promoter (<=1kb),1,152106317,152115444,9128,2,7062,ENST00000614923,0,ENSG00000159450,TCHH,Promoter (<=1kb),protein_coding,1.61509368429603,4.37076044908887e-5
chr1,152157001,152176500,19500,*,chr1_152157001_152176500,Promoter (<=1kb),1,152153595,152159228,5634,2,126638,ENST00000316073,0,ENSG00000215853,RPTN,Promoter (<=1kb),protein_coding,-0.0475600005707852,0.994554546248045
chr1,152221001,152235500,14500,*,chr1_152221001_152235500,Promoter (<=1kb),1,152212076,152224193,12118,2,388697,ENST00000368801,0,ENSG00000197915,HRNR,Promoter (<=1kb),protein_coding,-2.24841073342351,7.788590259799191e-15
chr1,152322501,152347500,25000,*,chr1_152322501_152347500,Promoter (<=1kb),1,152302165,152325239,23075,2,2312,ENST00000368799,0,ENSG00000143631,FLG,Promoter (<=1kb),protein_coding,-2.12418537424695,6.1192049034812e-12
chr1,152362501,152369500,7000,*,chr1_152362501_152369500,Promoter (2-3kb),1,152348735,152360006,11272,2,388698,ENST00000388718,-2495,ENSG00000143520,FLG2,Promoter (2-3kb),protein_coding,-0.87902327483571,0.0265726000211688
chr1,152404001,152421500,17500,*,chr1_152404001_152421500,Promoter (<=1kb),1,152409243,152414263,5021,2,49860,ENST00000271835,0,ENSG00000143536,CRNN,Promoter (<=1kb),protein_coding,-0.580022958357228,0.258652616915102
chr1,152497501,152532000,34500,*,chr1_152497501_152532000,Promoter (<=1kb),1,152510803,152512177,1375,1,254910,ENST00000334269,0,ENSG00000186207,LCE5A,Promoter (<=1kb),protein_coding,-0.923664783830681,0.075227321811013
chr1,152553001,152590500,37500,*,chr1_152553001_152590500,Promoter (<=1kb),1,152565654,152566780,1127,2,353145,ENST00000368789,0,ENSG00000185966,LCE3E,Promoter (<=1kb),protein_coding,-1.36527559945848,1.1895400540966e-4
chr1,152596501,152615500,19000,*,chr1_152596501_152615500,Promoter (<=1kb),1,152613811,152614098,288,1,353143,ENST00000335633,0,ENSG00000187238,LCE3B,Promoter (<=1kb),protein_coding,0.950039903307898,0.00932059579957155
chr1,152618001,152673500,55500,*,chr1_152618001_152673500,Promoter (<=1kb),1,152663380,152664659,1280,1,353141,ENST00000368784,0,ENSG00000187223,LCE2D,Promoter (<=1kb),protein_coding,-0.803272548100468,0.0785939044171059
chr1,152675501,152689000,13500,*,chr1_152675501_152689000,Promoter (<=1kb),1,152686123,152687397,1275,1,26239,ENST00000368780,0,ENSG00000159455,LCE2B,Promoter (<=1kb),protein_coding,-0.405477314554211,0.658129039223002
chr1,152695001,152831000,136000,*,chr1_152695001_152831000,Promoter (<=1kb),1,152719522,152720470,949,1,100129271,ENST00000368775,0,ENSG00000198854,KPLCE,Promoter (<=1kb),protein_coding,-1.5242558067028,2.66667510121065e-6
chr1,152835501,152937500,102000,*,chr1_152835501_152937500,Promoter (<=1kb),1,152859996,152861252,1257,1,122526777,ENST00000650277,0,ENSG00000285946,LCE7A,Promoter (<=1kb),protein_coding,-1.68560564938541,1.65978367844851e-6
chr1,153104501,153107000,2500,*,chr1_153104501_153107000,Promoter (<=1kb),1,153093135,153106184,13050,2,6704,ENST00000368751,0,ENSG00000203785,SPRR2E,Promoter (<=1kb),protein_coding,-0.580254794717526,0.0668332397074774
chr1,153187001,153270500,83500,*,chr1_153187001_153270500,Promoter (<=1kb),1,153203430,153205120,1691,1,149018,ENST00000368747,0,ENSG00000203784,LELP1,Promoter (<=1kb),protein_coding,-1.48206937574227,3.07737207274263e-5
chr1,153291001,153315000,24000,*,chr1_153291001_153315000,Promoter (<=1kb),1,153297116,153312952,15837,2,114771,ENST00000683862,0,ENSG00000159527,PGLYRP3,Promoter (<=1kb),protein_coding,0.587931289197138,0.32417671285778
chr1,153328501,153404000,75500,*,chr1_153328501_153404000,Promoter (<=1kb),1,153330120,153348840,18721,2,57115,ENST00000368739,0,ENSG00000163218,PGLYRP4,Promoter (<=1kb),protein_coding,1.07780357267063,0.0561527688292442
chr1,153462001,153465000,3000,*,chr1_153462001_153465000,Promoter (1-2kb),1,153457744,153460651,2908,2,6278,ENST00000368723,-1350,ENSG00000143556,S100A7,Promoter (1-2kb),protein_coding,0.363315517488586,0.262093246771442
chr1,154316501,154318500,2000,*,chr1_154316501_154318500,Promoter (2-3kb),1,154321090,154324042,2953,1,89872,ENST00000355197,-2590,ENSG00000143595,AQP10,Promoter (2-3kb),protein_coding,-0.58149438212201,0.0578099168375947
chr1,154428501,154431000,2500,*,chr1_154428501_154431000,Promoter (<=1kb),1,154429343,154449979,20637,1,3570,ENST00000476006,0,ENSG00000160712,IL6R,Promoter (<=1kb),protein_coding,-0.725329545059252,0.0198470553863905
chr1,154485001,154494500,9500,*,chr1_154485001_154494500,Promoter (<=1kb),1,154469772,154486044,16273,2,126669,ENST00000486773,0,ENSG00000169291,SHE,Promoter (<=1kb),protein_coding,-0.515654592675342,0.688199608905296
chr1,154631001,154633000,2000,*,chr1_154631001_154633000,Promoter (2-3kb),1,154582107,154628013,45907,2,103,ENST00000649724,-2988,ENSG00000160710,ADAR,Promoter (2-3kb),protein_coding,-1.34574765643831,5.84732204457574e-6
chr1,154865501,154870500,5000,*,chr1_154865501_154870500,Promoter (<=1kb),1,154697455,154870281,172827,2,3782,ENST00000271915,0,ENSG00000143603,KCNN3,Promoter (<=1kb),protein_coding,-0.2669970951455,0.640210137155328
chr1,155077501,155083000,5500,*,chr1_155077501_155083000,Promoter (<=1kb),1,155078837,155087538,8702,1,1944,ENST00000368408,0,ENSG00000143590,EFNA3,Promoter (<=1kb),protein_coding,3.33665207746896,9.76502230251447e-21
chr1,155859501,155865000,5500,*,chr1_155859501_155865000,Promoter (<=1kb),1,155859567,155885199,25633,1,23208,ENST00000368324,0,ENSG00000132718,SYT11,Promoter (<=1kb),protein_coding,0.00306429222305796,0.999017606899739
chr1,156631001,156641000,10000,*,chr1_156631001_156641000,Promoter (<=1kb),1,156641390,156647144,5755,1,63827,ENST00000441358,-390,ENSG00000132692,BCAN,Promoter (<=1kb),protein_coding,1.03335446052045,8.0258425669064e-4
chr1,156819501,156825000,5500,*,chr1_156819501_156825000,Promoter (2-3kb),1,156806244,156816848,10605,2,9047,ENST00000392306,-2653,ENSG00000027869,SH2D2A,Promoter (2-3kb),protein_coding,0.172509417060301,0.779186457937433
chr1,156856001,156865500,9500,*,chr1_156856001_156865500,Promoter (<=1kb),1,156840063,156859117,19055,2,3645,ENST00000368195,0,ENSG00000027644,INSRR,Promoter (<=1kb),protein_coding,0.216470736191402,0.757350230004855
chr1,156918501,156933000,14500,*,chr1_156918501_156933000,Promoter (<=1kb),1,156920632,156933094,12463,1,149499,ENST00000337428,0,ENSG00000160838,LRRC71,Promoter (<=1kb),protein_coding,0.822109558262812,0.0584727248415942
chr1,157101001,157118000,17000,*,chr1_157101001_157118000,Promoter (<=1kb),1,157092043,157112357,20315,2,440695,ENST00000671886,0,ENSG00000253831,ETV3L,Promoter (<=1kb),protein_coding,-0.634724796965957,0.567844031875287
chr1,157560001,157633000,73000,*,chr1_157560001_157633000,Promoter (<=1kb),1,157573747,157598085,24339,2,83417,ENST00000271532,0,ENSG00000163518,FCRL4,Promoter (<=1kb),protein_coding,-1.77081159880639,5.3923531656214106e-9
chr1,157670501,157710500,40000,*,chr1_157670501_157710500,Promoter (<=1kb),1,157676481,157700730,24250,2,115352,ENST00000477837,0,ENSG00000160856,FCRL3,Promoter (<=1kb),protein_coding,-2.05533393387308,2.4661662212356998e-12
chr1,157756501,157787000,30500,*,chr1_157756501_157787000,Promoter (<=1kb),1,157745733,157770310,24578,2,79368,ENST00000368178,0,ENSG00000132704,FCRL2,Promoter (<=1kb),protein_coding,-2.06389154077856,1.18445955824461e-11
chr1,157795001,157859000,64000,*,chr1_157795001_157859000,Promoter (<=1kb),1,157792249,157820060,27812,2,115350,ENST00000491942,0,ENSG00000163534,FCRL1,Promoter (<=1kb),protein_coding,-3.00460240902503,1.61944751042991e-20
chr1,157886001,157903000,17000,*,chr1_157886001_157903000,Promoter (<=1kb),1,157835946,157898256,62311,2,922,ENST00000484609,0,ENSG00000073754,CD5L,Promoter (<=1kb),protein_coding,-3.27127723904901,1.2591652577823699e-23
chr1,157981501,157991500,10000,*,chr1_157981501_157991500,Promoter (1-2kb),1,157993273,158096051,102779,1,55243,ENST00000360089,-1773,ENSG00000183853,KIRREL1,Promoter (1-2kb),protein_coding,-0.00733966766179397,0.996641213627861
chr1,158118001,158133500,15500,*,chr1_158118001_158133500,Promoter (<=1kb),1,158127287,158128301,1015,2,117981789,ENST00000672824,0,ENSG00000288460,SMIM42,Promoter (<=1kb),protein_coding,-0.395929052341688,0.433758670322258
chr1,158151001,158216000,65000,*,chr1_158151001_158216000,Promoter (<=1kb),1,158178030,158186427,8398,1,912,ENST00000368171,0,ENSG00000158473,CD1D,Promoter (<=1kb),protein_coding,-1.47681986376539,5.26613200809722e-6
chr1,158242501,158277000,34500,*,chr1_158242501_158277000,Promoter (<=1kb),1,158254424,158258269,3846,1,909,ENST00000289429,0,ENSG00000158477,CD1A,Promoter (<=1kb),protein_coding,0.805721284281276,0.123742851560845
chr1,158282501,158298000,15500,*,chr1_158282501_158298000,Promoter (<=1kb),1,158289923,158294774,4852,1,911,ENST00000368170,0,ENSG00000158481,CD1C,Promoter (<=1kb),protein_coding,0.744310601417954,0.131073084478388
chr1,158327001,158335500,8500,*,chr1_158327001_158335500,Promoter (<=1kb),1,158327951,158331025,3075,2,910,ENST00000451207,0,ENSG00000158485,CD1B,Promoter (<=1kb),protein_coding,0.163900858628486,0.982782854778638
chr1,158352001,158360500,8500,*,chr1_158352001_158360500,Promoter (<=1kb),1,158353696,158357553,3858,1,913,ENST00000444681,0,ENSG00000158488,CD1E,Promoter (<=1kb),protein_coding,0.0305883918053548,0.968285505945913
chr1,158392001,158401000,9000,*,chr1_158392001_158401000,Promoter (<=1kb),1,158398522,158399466,945,2,128360,ENST00000334438,0,ENSG00000186306,OR10T2,Promoter (<=1kb),protein_coding,-0.512033652913388,0.354672733171706
chr1,158459501,158462000,2500,*,chr1_158459501_158462000,Promoter (<=1kb),1,158461574,158468979,7406,1,391109,ENST00000641432,0,ENSG00000173285,OR10K1,Promoter (<=1kb),protein_coding,-0.321179347561426,0.348785850961448
chr1,158569501,158573000,3500,*,chr1_158569501_158573000,Promoter (<=1kb),1,158560606,158570580,9975,2,128366,ENST00000641540,0,ENSG00000186440,OR6P1,Promoter (<=1kb),protein_coding,-0.434080900373486,0.205793548421239
chr1,158577001,158579500,2500,*,chr1_158577001_158579500,Promoter (<=1kb),1,158578919,158579899,981,2,128367,ENST00000623167,399,ENSG00000279111,OR10X1,Promoter (<=1kb),protein_coding,0.523504373653194,0.17902797150779
chr1,158750501,158757000,6500,*,chr1_158750501_158757000,Promoter (<=1kb),1,158754720,158755891,1172,1,128371,ENST00000641861,0,ENSG00000180433,OR6K6,Promoter (<=1kb),protein_coding,0.0429131393005031,0.944903039342298
chr1,158771001,158773000,2000,*,chr1_158771001_158773000,Promoter (<=1kb),1,158747814,158772195,24382,2,128372,ENST00000641189,0,ENSG00000197403,OR6N1,Promoter (<=1kb),protein_coding,0.320102488240109,0.351151102804479
chr1,158843001,158845000,2000,*,chr1_158843001_158845000,Promoter (<=1kb),1,158845901,158849506,3606,1,4332,ENST00000438394,-901,ENSG00000163563,MNDA,Promoter (<=1kb),protein_coding,0.233454157731048,0.519601273838966
chr1,158984501,159043500,59000,*,chr1_158984501_159043500,Promoter (<=1kb),1,158999971,159002751,2781,2,107181291,ENST00000696987,0,ENSG00000289721,PYDC5,Promoter (<=1kb),protein_coding,1.62148614213818,4.2133997719343e-7
